,PR,NPC,POLY,EBR
0,74,4,1.0,0.9923237962316818
1,81,6,1.0,0.9885149572649573
2,73,7,1.0323275862068966,0.979579013509268
3,85,6,1.0,0.9880978143259035
4,71,4,1.0,0.9889629321116201
5,28,2,1.0,0.9928571428571429
6,56,4,1.0,0.9953508030431107
7,50,4,1.0,0.9933244325767691
8,67,8,1.0,0.9838178826110806
9,52,4,1.0,0.9870084269662921
10,35,3,1.0,0.9927195866604039
11,57,3,1.0,0.9961464354527938
12,74,4,1.0,0.9923237962316818
13,71,4,1.0,0.9889629321116201
14,67,8,1.0,0.9838178826110806
