,PR,NPC,POLY,EBR
0,83,12,12.201133144475921,0.04166666666666663
1,83,12,14.280130293159608,0.04761904761904767
2,83,12,16.706293706293707,0.0
3,83,12,31.316666666666666,0.0
4,83,12,26.636146496815286,0.12299465240641716
5,83,12,20.016528925619834,0.0
6,83,12,9.231920199501246,0.10169491525423724
7,83,12,16.478991596638654,0.032258064516129004
8,82,12,17.823321554770317,0.07499999999999996
